CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,RATING,311_Zip,311_Severity_1,311_Severity_2,311_Severity_3,Crime_Zip,Crime_Severity_1,Crime_Severity_2,Crime_Severity_3
40423450,BAGEL CORNER,BRONX,581,WEST  235 STREET,10463,7185499709,Bagels/Pretzels,3.61,10463,22589,38555,43842,10463,3908,9852,1807
41010148,NEW LANE PIZZERIA,QUEENS,7519,JAMAICA AVENUE,11421,7182965263,Pizza/Italian,3.78,11421,16132,23720,13306,11421,3250,5397,1288
50055667,BABU GRILL,BROOKLYN,964,CONEY ISLAND  AVENUE,11230,7184353549,Pakistani,4.40,11230,28805,42770,43315,11230,4520,7025,1578
50039687,M2 BILLARDS & LOUNGE,QUEENS,8750,LEFFERTS BLVD,11418,7188508818,"Bottled beverages, including water, sodas, juices, etc.",4.47,11418,17264,21654,13487,11418,2492,4009,1072
50011564,LA ESTRELLA RESTAURANT,BRONX,2051,WEBSTER AVE,10457,7183290166,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2.42,10457,24191,56192,55149,10457,6765,15495,3262
50040327,FAWKNER,BROOKLYN,191,SMITH ST,11201,7183693310,American,4.45,11201,21622,39434,20108,11201,3064,6039,1652
50043628,LA CANTINA HEIGHTS,MANHATTAN,4460,BROADWAY,10040,6469187503,American,4.63,10040,12598,48305,43129,10040,3410,5884,1314
41585053,REGGAE SUN DELIGHTS NATURAL JUICE BAR,MANHATTAN,227229,WEST 145 STREET,10039,3474726265,"Juice, Smoothies, Fruit Salads",3.39,10039,5182,20325,13661,10039,4375,9894,2439
41557354,RED HOUSE,BROOKLYN,622,GRAND STREET,11211,7183888111,Chinese,2.45,11211,22333,55262,23791,11211,4413,7125,1361
41299322,AMOR CUBANO,MANHATTAN,2018,3 AVENUE,10029,2129961220,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2.62,10029,14562,46324,28247,10029,7996,19851,4142
41703307,BOSSA NOVA CIVIC CLUB,BROOKLYN,1271,MYRTLE AVE,11221,7184431271,"Bottled beverages, including water, sodas, juices, etc.",3.58,11221,32018,66417,44935,11221,10123,14290,4220
41471806,THE HEN HOUSE,BROOKLYN,7302,THIRD AVENUE,11209,7186803320,American,1.97,11209,26824,35797,34725,11209,2620,6098,1609
40397700,THE MERCURY LOUNGE,MANHATTAN,217,EAST HOUSTON STREET,10002,2122604700,American,2.41,10002,17772,55098,23339,10002,5662,12238,2615
40382057,DYKER BEACH GOLF (GRILL ROOM),BROOKLYN,1020,86th Street,11228,7188369722,American,3.97,11228,14810,16537,13893,11228,1213,2194,591
50052708,PARC OASIS,BROOKLYN,6403,11TH AVE,11219,9292922010,Seafood,3.61,11219,24247,29981,25551,11219,3448,5903,1395
50001829,HANGAR 11 BAR & GRILL,QUEENS,NULL,METROPOLITAN AVE,11415,7184418100,American,3.03,11415,7915,11129,9107,11415,2009,3399,852
50044330,PAMIR KABAB HOUSE & GRILL,QUEENS,7074,KISSENA BLVD,11367,7185207232,Mediterranean,3.91,11367,13068,16725,12186,11367,2599,4377,1438
50013743,EXPRESSWAY BUBBLE TEA & SNACKS,QUEENS,4128,MAIN ST,11355,6463621995,Chinese,1.84,11355,22272,28583,21818,11355,3814,5331,1467
41503108,TULCINGO RESTAURANT,QUEENS,40364040,NATIONAL STREET,11368,7186398880,Mexican,3.59,11368,35645,39163,23852,11368,4432,7906,1350
40547548,PARADISE CATERERS,BROOKLYN,51,AVENUE U,11223,7183724352,American,3.00,11223,23794,32817,28887,11223,5405,8406,2159
50003346,BOMBAY SANDWICH CO,MANHATTAN,48,W. 27TH STREET,10001,6467819756,Vegetarian,3.50,10001,16255,27702,13938,10001,828,1400,257
50017821,KING DRAGON CITY,BRONX,NULL,E 174TH ST,10460,7185423866,Chinese,3.28,10460,20480,39548,37339,10460,5710,12821,2482
41674459,LA MARINA,MANHATTAN,348,DYCKMAN STREET,10034,2125676300,American,4.71,10034,13928,47319,33256,10034,2248,3609,715
40824512,COURTYARD BY MARRIOTT,QUEENS,14511,NORTH CONDUIT AVENUE,11436,7188482121,American,4.65,11436,7502,12284,5899,11436,3275,3698,921
50036584,BAR GOTO,MANHATTAN,245,ELDRIDGE ST,10002,2124754411,Japanese,4.78,10002,17772,55098,23339,10002,5662,12238,2615
50045370,AMY'S CAFE & BAKERY,BROOKLYN,5713,4TH AVE,11220,7187859981,Bakery,2.46,11220,29784,44348,33765,11220,6471,12166,2691
50047145,DEK SEN,QUEENS,8608,WHITNEY AVE,11373,7183081510,Thai,2.97,11373,26169,34093,27426,11373,4806,9949,1284
41679503,POTBELLY SANDWICH SHOP,MANHATTAN,333,PARK AVENUE SOUTH,10010,6462894212,Sandwiches/Salads/Mixed Buffet,2.06,10010,9531,20332,9869,10010,5016,7365,1525
50046268,MAISON KAYSER,BROOKLYN,57,COURT ST,11201,7182549600,French,4.47,11201,21622,39434,20108,11201,3064,6039,1652
41264529,DELIGHT 28 RESTAURANT,MANHATTAN,2830,PELL STREET,10013,2122858686,Chinese,4.28,10013,13921,33916,11622,10013,1372,2870,417
50017272,THE LITTLE SWEET CAFE,BROOKLYN,NULL,HOYT ST,11201,7188588998,CafÃƒÂ©/Coffee/Tea,2.48,11201,21622,39434,20108,11201,3064,6039,1652
41156219,LA GULI PASTRY SHOP,QUEENS,2915,DITMARS BOULEVARD,11105,7187285612,Bakery,2.98,11105,14525,18576,14691,11105,1688,3113,800
50010706,SHAXIAN DELICACIES,BROOKLYN,811,49TH ST,11220,7186665350,Chinese,3.08,11220,29784,44348,33765,11220,6471,12166,2691
50007468,TRIPLE 8 RESTAURANT,BRONX,736,E 152ND ST,10455,7189933233,Chinese,4.57,10455,12100,25483,20767,10455,9350,20862,4174
50008138,WENDY'S,MANHATTAN,79,E 125TH ST,10035,6463706737,American,3.00,10035,11159,25473,18799,10035,2624,7319,1210
41573988,LA BOULANGERIE,QUEENS,10901,72 ROAD,11375,3476445606,Bakery,2.60,11375,23374,30096,21514,11375,2417,4289,897
41105041,YU KING BAKERY,BROOKLYN,2335,86 STREET,11214,7189963888,Chinese,3.76,11214,28725,34128,30921,11214,3696,6671,1724
50034210,STREETBIRD,MANHATTAN,2149,FREDERICK DOUGLASS BOULEVARD,10026,2122062557,American,4.23,10026,9130,31831,18525,10026,8412,19701,3828
50018149,101 MEAT SHOP,QUEENS,11601,101ST AVE,11419,7184419333,Indian,2.46,11419,21573,36338,17441,11419,4037,5467,1836
41157759,DOMINO'S,BROOKLYN,835,CLARKSON AVENUE,11203,7187737445,Pizza,3.20,11203,30303,46114,41588,11203,7842,11298,3332
50002097,PANINO RUSTICO,BROOKLYN,8222,17 AVENUE,11214,7182366343,Italian,2.57,11214,28725,34128,30921,11214,3696,6671,1724
40367870,AMORE PIZZERIA & RESTAURANT,QUEENS,3027,STRATTON STREET,11354,7184450579,Pizza/Italian,2.91,11354,17939,23482,16110,11354,3803,6666,1522
50007352,RACINES,MANHATTAN,94,CHAMBERS ST,10007,2122273400,French,2.82,10007,5024,9348,3418,10007,591,1189,203
41233053,LA CABANA SALVADORENA,BRONX,3150,VILLA AVENUE,10468,7184676810,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",3.06,10468,23925,60650,63980,10468,9883,19097,3515
41391596,TROPICAL RESTAURANT,QUEENS,6722,ROOSEVELT AVENUE,11377,7182056030,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",4.34,11377,30074,37456,25814,11377,2962,4506,1293
41277461,ANTONIO'S RESTAURANT,BRONX,211,EAST  167 STREET,10456,7189923367,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",3.01,10456,24073,55809,52319,10456,8088,19515,4237
50000587,CHIPOTLE MEXICAN GRILL,MANHATTAN,2298,BROADWAY,10024,6464126237,Tex-Mex,2.83,10024,12893,30900,18401,10024,3894,6985,1801
50053207,FAMILY RESTAURANT,QUEENS,12909,26TH AVE,11354,7183000096,Korean,4.78,11354,17939,23482,16110,11354,3803,6666,1522
41435655,COURTHOUSE DELI,QUEENS,8840,SUTPHIN BOULEVARD,11435,7187250255,Delicatessen,1.93,11435,19709,28326,15647,11435,6038,9746,2454
40541670,BAGEL CLUB,QUEENS,20814,CROSS ISLAND PARKWAY,11360,7183524948,Delicatessen,4.51,11360,4924,5666,3984,11360,765,852,341
41375676,AU ZA'ATAR,MANHATTAN,188,AVENUE A,10009,2122545660,American,3.28,10009,12995,45250,21451,10009,5085,9939,2168
41351040,HUDSON VIEW RESTAURANT,MANHATTAN,770,WEST  181 STREET,10033,2127810303,American,4.13,10033,14739,45954,37082,10033,2207,3699,861
50040957,PRINCE TEA HOUSE,BROOKLYN,6122,7TH AVE,11220,6466759095,CafÃƒÂ©/Coffee/Tea,2.63,11220,29784,44348,33765,11220,6471,12166,2691
50002362,DYCKMAN BAKERY,MANHATTAN,176,DYCKMAN ST,10040,2125448600,Bakery,3.35,10040,12598,48305,43129,10040,3410,5884,1314
41700602,NEW PHOENIX,STATEN ISLAND,480,TARGEE STREET,10304,7188180105,Chinese,4.26,10304,18812,25821,14332,10304,2611,6189,2152
41651780,THE GUTHRIE INN,MANHATTAN,1259,PARK AVENUE,10029,6074250077,American,2.26,10029,14562,46324,28247,10029,7996,19851,4142
41457197,AJISAI JAPANESE RESTAURANT,MANHATTAN,615,9 AVENUE,10036,2127572688,Japanese,3.66,10036,18034,32494,18650,10036,3549,5802,1176
41309521,86 NOODLES,BROOKLYN,8608,4 AVENUE,11209,7188335300,Chinese,4.63,11209,26824,35797,34725,11209,2620,6098,1609
50001483,CROWN FRIED CHICKEN,QUEENS,701,SENECA AVE,11385,7184971200,Chicken,2.50,11385,43702,55573,40878,11385,5201,9039,2357
40863010,WASHINGTON SQUARE DINER,MANHATTAN,150,WEST 4 STREET,10012,2125339306,American,4.55,10012,10105,29161,12322,10012,8117,15340,1736
50015333,SNATCH & GO INTERNET CAFE & JUICE BAR,BROOKLYN,3410,CHURCH AVE,11203,7182825800,"Juice, Smoothies, Fruit Salads",4.58,11203,30303,46114,41588,11203,7842,11298,3332
40377385,NAPOLI PIZZA,QUEENS,16402,69 AVENUE,11365,7183801172,Italian,3.12,11365,13154,14556,11435,11365,1159,1719,353
40482586,BOOTH THEATER,MANHATTAN,220,WEST 45 STREET,10036,2125867610,American,3.11,10036,18034,32494,18650,10036,3549,5802,1176
50005564,WOGIES BAR & GRILL,MANHATTAN,44,TRINITY PL,10006,2127852838,American,4.20,10006,1607,3628,1163,10006,171,353,88
41299007,JIVAMUKTEA CAFE,MANHATTAN,841,BROADWAY,10012,2123530214,Vegetarian,2.51,10012,10105,29161,12322,10012,8117,15340,1736
40625667,TAQUERIA RESTAURANTE MI BARRIO,BROOKLYN,3415,14 AVENUE,11218,7189729669,Mexican,2.56,11218,23673,37032,33987,11218,3474,5685,1407
40837605,BRICK OVEN PIZZA 33,MANHATTAN,201,EAST   33 STREET,10016,2125459191,Pizza,4.22,10016,17206,37805,17952,10016,1627,1927,380
50015159,AKAMI SUSHI,MANHATTAN,1771,1ST AVE,10128,2128288668,Japanese,4.36,10128,8773,26742,14110,10128,2851,4775,959
41543887,BEAUTY AND ESSEX,MANHATTAN,146,ESSEX STREET,10002,2126140146,American,3.16,10002,17772,55098,23339,10002,5662,12238,2615
40960987,MERCHANTS NY,MANHATTAN,112,7 AVENUE,10011,2123667267,American,2.52,10011,17530,39714,18836,10011,2222,3395,598
41304673,KEVIN'S,BROOKLYN,277,VAN BRUNT AVENUE,11231,7185968335,American,3.49,11231,15117,21170,12888,11231,2594,4832,1066
41340437,ROMA BAR & GRILL,BROOKLYN,2001,STILLWELL AVENUE,11223,3478200792,Eastern European,3.44,11223,23794,32817,28887,11223,5405,8406,2159
41722462,MK KARAOKE,MANHATTAN,11,WEST   32 STREET,10001,2125643436,Korean,1.99,10001,16255,27702,13938,10001,828,1400,257
41424929,AAHELI,MANHATTAN,826,9 AVENUE,10019,2129699010,Indian,3.93,10019,20865,40648,22968,10019,1559,2764,958
50016261,O'NEILL'S RESTAURANT & BAR,STATEN ISLAND,1614,FOREST AVE,10302,7182734481,Irish,1.81,10302,8119,13205,6651,10302,3289,7991,2408
40700724,SCALINI FEDELI,MANHATTAN,165,DUANE STREET,10013,2125280400,Italian,4.78,10013,13921,33916,11622,10013,1372,2870,417
41707121,NEW HOT WOK,BROOKLYN,4912,AVENUE K,11234,7182510355,Chinese,2.44,11234,33560,48703,30430,11234,2084,4179,677
41712865,CLEMENTE'S MARYLAND CRAB HOUSE,BROOKLYN,3939,EMMONS AVENUE,11235,7186467373,American,2.20,11235,29988,43011,35274,11235,4186,6661,1456
40366109,FIFTH AVENUE BINGO,BROOKLYN,416,5 AVENUE,11215,7187881691,American,4.32,11215,27151,41462,26252,11215,3480,5937,1505
50017269,MIJANA LOUNGE RESTAURANT & BAR,QUEENS,2366,STEINWAY ST,11105,3478415754,Middle Eastern,2.36,11105,14525,18576,14691,11105,1688,3113,800
50046674,THE LOWERY BAR & KITCHEN,QUEENS,4302,43RD AVE,11104,9292080054,American,2.35,11104,7533,15424,10984,11104,2503,4489,1310
41508177,TAL BAGELS,MANHATTAN,2446,BROADWAY,10024,2127120171,American,4.17,10024,12893,30900,18401,10024,3894,6985,1801
50056740,SMITH FOOD EXPRESS,BROOKLYN,23,SMITH ST,11201,7188550405,American,3.17,11201,21622,39434,20108,11201,3064,6039,1652
41602484,SATURDAYS SURF NYC,MANHATTAN,31,CROSBY STREET,10013,2129667875,CafÃƒÂ©/Coffee/Tea,3.58,10013,13921,33916,11622,10013,1372,2870,417
41455608,BORN THAI,BROOKLYN,293,FLATBUSH AVENUE,11217,3476633674,Thai,2.13,11217,17232,34123,16821,11217,2989,5079,1081
41574277,TACO MIX USA,MANHATTAN,234,EAST  116 STREET,10029,3476643002,Mexican,3.50,10029,14562,46324,28247,10029,7996,19851,4142
50039201,BAMBOO GARDEN RESTAURANT,BROOKLYN,6409,8TH AVE,11220,7182381122,Chinese,2.23,11220,29784,44348,33765,11220,6471,12166,2691
41224979,SABAY THAI,QUEENS,7519,BROADWAY,11373,7184247916,Thai,4.72,11373,26169,34093,27426,11373,4806,9949,1284
41561022,99 CENTS FRESH HOT PIZZA,BROOKLYN,51,WILLOUGHBY STREET,11201,7187973841,Pizza,2.04,11201,21622,39434,20108,11201,3064,6039,1652
41548763,LA COMADRE MEXICAN RESTAURANT & BAKERY,QUEENS,NULL,JAMAICA AVENUE,11421,3475613946,Mexican,2.01,11421,16132,23720,13306,11421,3250,5397,1288
50013681,THE HOUSE IN GRAMERCY PARK,MANHATTAN,121,E. 17th ST.,10003,2123532121,American,3.83,10003,20414,48620,22048,10003,7802,14750,1804
41588059,NEW CHEUNG CHOW,QUEENS,2011,NEW HAVEN AVENUE,11691,7184717795,Chinese,1.89,11691,18704,28466,22855,11691,6163,8902,2820
50005854,TENDO SUSHI,QUEENS,6626,FRESH POND RD,11385,7183810809,Japanese,3.78,11385,43702,55573,40878,11385,5201,9039,2357
41600260,GOURMET PIZZA,QUEENS,16210,JAMAICA AVENUE,11432,6463409655,Pizza,4.15,11432,20619,30671,21030,11432,3251,5167,1343
41228799,DONUT CONNECTION,BROOKLYN,6830,3 AVENUE,11220,7182388921,American,4.09,11220,29784,44348,33765,11220,6471,12166,2691
50048511,THE BOIL,MANHATTAN,17,WAVERLY PL,10003,6468337110,American,2.97,10003,20414,48620,22048,10003,7802,14750,1804
40392313,CAFE BELLA VITA,STATEN ISLAND,1919,HYLAN BOULEVARD,10305,7186675656,Italian,4.50,10305,18095,20714,12170,10305,1678,3972,1485
41541247,CAFE EUROASIA,BROOKLYN,602,BRIGHTON BEACH AVENUE,11235,7188910008,Russian,4.57,11235,29988,43011,35274,11235,4186,6661,1456
41334139,VAN DIEMENS,MANHATTAN,383,3 AVENUE,10016,2125321123,American,3.14,10016,17206,37805,17952,10016,1627,1927,380
50069499,TAQUERIA DIANA,MANHATTAN,69,CLINTON ST,10002,6467073826,Mexican,2.17,10002,17772,55098,23339,10002,5662,12238,2615
50047279,CARBONE,MANHATTAN,331,W 38TH ST,10018,2122902625,Italian,3.46,10018,9762,12889,7449,10018,3620,6643,772
50064540,La Abundancia Restaurant & Bakery,BROOKLYN,4601,5TH AVE,11220,7185939445,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",4.54,11220,29784,44348,33765,11220,6471,12166,2691
40901879,TAVERNA KYCLADES,QUEENS,3307,DITMARS BOULEVARD,11105,7185458666,Seafood,4.77,11105,14525,18576,14691,11105,1688,3113,800
41381879,DUNKIN' DONUTS,QUEENS,13415,CROSSBAY BOULEVARD,11417,7183220792,Donuts,2.65,11417,15554,20262,9353,11417,1793,2396,717
41038085,SHAKE SHACK,MANHATTAN,0,MADISON SQUARE PARK,10010,2128893109,Hamburgers,4.43,10010,9531,20332,9869,10010,5016,7365,1525
40912833,COSI,MANHATTAN,60,EAST   56 STREET,10022,2125881225,Sandwiches,2.32,10022,13763,22439,12814,10022,774,1109,200
50046513,SUSHI DAIZEN,QUEENS,4738,VERNON BLVD,11101,7187291297,Japanese,4.21,11101,22868,32955,19403,11101,1606,2990,801
41344828,EAST MARKET DINER,BROOKLYN,2592,ATLANTIC AVENUE,11207,3476631519,American,2.95,11207,43159,65420,49087,11207,13368,21330,5045
40396892,PARADISE ALLEY BAR,QUEENS,4109,150 STREET,11355,7184606941,American,2.66,11355,22272,28583,21818,11355,3814,5331,1467
50001528,FU EN RESTAURANT,BROOKLYN,104,MARCUS GARVEY BLVD,11206,7184552721,Chinese,4.32,11206,23750,54139,25839,11206,8401,13854,2989
40398642,LA LECHONERA CRIOLLA,BRONX,1709,WEBSTER AVENUE,10457,7182940500,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",3.70,10457,24191,56192,55149,10457,6765,15495,3262
41416092,GUADALUPE BAR AND GRILL,MANHATTAN,597,WEST 207 STREET,10034,2123041083,Mexican,2.85,10034,13928,47319,33256,10034,2248,3609,715
50009546,FULL MOON CAFE,QUEENS,13706,NORTHERN BLVD,11354,3477320329,CafÃƒÂ©/Coffee/Tea,2.50,11354,17939,23482,16110,11354,3803,6666,1522
41464140,AU BON PAIN,STATEN ISLAND,1,BAY STREET,10301,7184200846,Sandwiches/Salads/Mixed Buffet,4.52,10301,21200,25246,16484,10301,4912,12626,4373
50045296,ORGANIC FOOD NATURAL JUICES ND COFFEE,QUEENS,8630,ROOSEVELT AVE,11372,9174201425,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",4.48,11372,14607,32750,19791,11372,8109,13990,2634
41510846,218 RESTAURANT,MANHATTAN,218220,GRAND STREET,10013,2122268039,Chinese,2.46,10013,13921,33916,11622,10013,1372,2870,417
41520844,POP'S COFFEE DINER,QUEENS,NULL,KISSENA BOULEVARD,11355,7184637719,American,2.28,11355,22272,28583,21818,11355,3814,5331,1467
50042551,NEW GREAT WALL,BROOKLYN,2932,AVENUE X,11235,7183328257,Chinese,4.35,11235,29988,43011,35274,11235,4186,6661,1456
50045594,YASHIN,BROOKLYN,381,5TH AVE,11215,7187886789,Japanese,2.26,11215,27151,41462,26252,11215,3480,5937,1505
41651801,THE LIBERTY,MANHATTAN,29,WEST   35 STREET,10001,2129674000,American,1.82,10001,16255,27702,13938,10001,828,1400,257
50054610,ISTANBUL BAY,BROOKLYN,8002,5TH AVE,11209,9292922353,Mediterranean,3.09,11209,26824,35797,34725,11209,2620,6098,1609
41408361,BEKY BAKERY AND COFFEE SHOP,QUEENS,3778,103 STREET,11368,7183970329,Spanish,4.64,11368,35645,39163,23852,11368,4432,7906,1350
40386570,CUBBYHOLE,MANHATTAN,281,WEST   12 STREET,10014,2122439041,American,2.99,10014,12082,29918,14635,10014,5974,7420,1321
50006966,PARAISO COLOMBIANO RESTAURANT,QUEENS,10620,CORONA AVE,11368,7186995054,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2.35,11368,35645,39163,23852,11368,4432,7906,1350
41657340,RETRO FITNESS,BROOKLYN,203,BERRY STREET,11249,7183845367,"Juice, Smoothies, Fruit Salads",4.61,11249,9288,21768,10478,11249,2494,3497,693
41681164,NUEVAS BRISAS DEL VALLE,QUEENS,9014,37TH AVE,11372,7184788567,Spanish,4.42,11372,14607,32750,19791,11372,8109,13990,2634
41203533,GREAT TASTE BAKERY,MANHATTAN,3335,CATHERINE STREET,10038,6466424110,Bakery,2.23,10038,6238,15381,6209,10038,841,1793,488
41578639,HOPE & ANCHOR,BROOKLYN,347,VAN BRUNT STREET,11231,7182370276,American,3.50,11231,15117,21170,12888,11231,2594,4832,1066
50037159,KENNEDY FRIED CHICKEN,BROOKLYN,5424,7TH AVE,11220,7184382592,Chicken,1.85,11220,29784,44348,33765,11220,6471,12166,2691
41629609,TANGS JIANG RESTAURANT,MANHATTAN,306,SAINT NICHOLAS AVENUE,10027,2128645179,Chinese,2.69,10027,15670,46879,33064,10027,2332,6122,1451
41629759,PL LOUNGE RESTAURANT,QUEENS,38123816,65 STREET,11377,6463265165,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",3.49,11377,30074,37456,25814,11377,2962,4506,1293
50012210,OGLIASTRO,BROOKLYN,784,WASHINGTON AVE,11238,7187893700,Italian,3.01,11238,21662,52907,35214,11238,3788,5580,1410
40382652,TOMMY'S PIZZA,BRONX,4033,EAST TREMONT AVENUE,10465,7188292828,Pizza,1.83,10465,16866,21460,12946,10465,2253,6183,1822
41305701,2 IN 1 RESTAURANT,BROOKLYN,2108,FLATBUSH AVENUE,11234,7183380688,Chinese,3.23,11234,33560,48703,30430,11234,2084,4179,677
50000100,NSE FIFTY SIX,MANHATTAN,109,EAST  56TH STREET,10022,6465594793,American,4.03,10022,13763,22439,12814,10022,774,1109,200
40380660,BURRITO LOCO,MANHATTAN,166,WEST    4 STREET,10014,2126751977,Tex-Mex,3.58,10014,12082,29918,14635,10014,5974,7420,1321
41695145,POTBELLY SANDWICH WORKS,BROOKLYN,345,ADAMS STREET,11201,2128971872,Sandwiches/Salads/Mixed Buffet,3.80,11201,21622,39434,20108,11201,3064,6039,1652
40785565,BILLYMARKS WEST,MANHATTAN,332,9 AVENUE,10001,2126290118,American,4.19,10001,16255,27702,13938,10001,828,1400,257
50061081,B & D HALAL RESTAURANT,MANHATTAN,163,W 29TH ST,10001,2122687602,African,3.16,10001,16255,27702,13938,10001,828,1400,257
40873138,WIMPY'S RESTAURANT,MANHATTAN,1822,AMSTERDAM AVENUE,10031,2122818989,American,2.96,10031,20135,65284,50735,10031,4215,10713,2310
50004436,CHECKERS,BROOKLYN,1130,MYRTLE AVE,11206,3477894250,Hamburgers,2.86,11206,23750,54139,25839,11206,8401,13854,2989
50017460,THE BLACK WHALE,BRONX,279,CITY ISLAND AVE,10464,7188853657,American,3.42,10464,3889,5168,3407,10464,246,592,193
41579478,HI-CLASS PIZZERIA & RESTAURANT,QUEENS,24611,JERICHO TURNPIKE,11426,7183471696,Pizza,2.92,11426,6713,7011,6269,11426,983,1163,405
50048604,FARMERS RESTAURANT,BROOKLYN,1692,86TH ST,11214,6463388980,Chinese,2.90,11214,28725,34128,30921,11214,3696,6671,1724
41301933,EAST BROADWAY RESTAURANT,MANHATTAN,94,EAST BROADWAY,10002,2126251080,Chinese,3.14,10002,17772,55098,23339,10002,5662,12238,2615
41387662,RIVERWALK BAR & GRILL EXPRESS,MANHATTAN,425,MAIN STREET,10044,6468337050,American,2.34,10044,495,704,716,10044,1614,2142,672
40936803,A. CHURRASQUEIRA RESTAURANT,QUEENS,9529,SUTPHIN BOULEVARD,11435,7185235293,Portuguese,2.80,11435,19709,28326,15647,11435,6038,9746,2454
40883740,JOYCE'S WEST INDIES RESTAURANT,BROOKLYN,5013,AVENUE D,11203,7186299014,Caribbean,2.59,11203,30303,46114,41588,11203,7842,11298,3332
50017802,HEALTHY HENRY'S,QUEENS,9040,160TH ST,11432,3475007435,Other,4.72,11432,20619,30671,21030,11432,3251,5167,1343
50009148,DENNY'S,MANHATTAN,150,NASSAU ST,10038,2125665500,American,2.92,10038,6238,15381,6209,10038,841,1793,488
41479682,BAMBOO HOUSE,QUEENS,13458,SPRINGFIELD BOULEVARD,11413,7185288288,Chinese,2.68,11413,16069,18655,11755,11413,4240,5167,1523
41207835,BEACH CAFE (Kingsborough Community College U building),BROOKLYN,2001,ORIENTAL BOULEVARD,11235,7183685959,American,4.02,11235,29988,43011,35274,11235,4186,6661,1456
41426077,GEORGIO'S PIZZERIA,MANHATTAN,20,BEAVER STREET,10004,2123616160,Pizza,2.10,10004,3212,5162,2554,10004,524,1284,313
41696334,BXL ZOUTE,MANHATTAN,50,WEST   22 STREET,10010,6466929282,Eastern European,4.48,10010,9531,20332,9869,10010,5016,7365,1525
50014233,Q'KACHAPA,MANHATTAN,1552,SAINT NICHOLAS AVE,10040,2129282898,Spanish,3.42,10040,12598,48305,43129,10040,3410,5884,1314
41703786,ESSEN,MANHATTAN,60,MADISON AVENUE,10010,2122136969,American,2.89,10010,9531,20332,9869,10010,5016,7365,1525
50009218,LA GITANA # 2,QUEENS,11103,ROOSEVELT AVE,11368,7187797797,Spanish,2.31,11368,35645,39163,23852,11368,4432,7906,1350
40385852,SAM'S PLACE,MANHATTAN,132,EAST   39 STREET,10016,2125996360,Italian,1.95,10016,17206,37805,17952,10016,1627,1927,380
50050008,CAFE GLOBUS,BROOKLYN,1739,W 7TH ST,11223,3472869666,Russian,1.97,11223,23794,32817,28887,11223,5405,8406,2159
41604098,SHILLA UNION,QUEENS,2918,UNION STREET,11354,7184453155,Korean,2.34,11354,17939,23482,16110,11354,3803,6666,1522
50048051,SALSA ZONE,BRONX,370,E 146TH ST,10455,6465296468,American,1.85,10455,12100,25483,20767,10455,9350,20862,4174
40871763,CAFE ZAIYA,MANHATTAN,18,EAST   41 STREET,10017,2127790600,Japanese,1.94,10017,10058,14601,8600,10017,809,1054,308
